,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2022-07-19 09:05:59.999,1658214180000,1521.57,1526.83,1519.53,1525.9,2904.1708,1658214359999,4423345.608086,3402,1590.3947,2422401.023662,
2022-07-19 09:08:59.999,1658214360000,1525.9,1527.04,1517.42,1522.04,2164.4754,1658214539999,3295258.920459,2558,922.7906,1405415.720063,
2022-07-19 09:11:59.999,1658214540000,1522.05,1522.46,1512.76,1521.06,5002.0554,1658214719999,7587824.502476,4314,2241.1083,3400289.152459,
2022-07-19 09:14:59.999,1658214720000,1521.07,1525.72,1518.95,1523.89,2331.2763,1658214899999,3550297.530384,2714,1412.2397,2150644.973909,
2022-07-19 09:17:59.999,1658214900000,1523.9,1527.15,1520.54,1523.73,2543.7868,1658215079999,3878208.423191,2788,1250.1441,1906027.444833,
2022-07-19 09:20:59.999,1658215080000,1523.72,1524.43,1521.88,1523.36,944.6686,1658215259999,1438675.711113,1497,409.2971,623310.429704,
2022-07-19 09:23:59.999,1658215260000,1523.35,1523.46,1518.79,1522.23,1452.8341,1658215439999,2209968.818612,1959,585.8948,891154.798555,
2022-07-19 09:26:59.999,1658215440000,1522.22,1522.47,1518.34,1518.55,1313.343,1658215619999,1996307.303877,1754,707.9588,1076005.381072,
2022-07-19 09:29:59.999,1658215620000,1518.55,1520.53,1514.21,1515.32,3273.8714,1658215799999,4966852.047463,2953,1747.9297,2651418.509153,
2022-07-19 09:32:59.999,1658215800000,1515.31,1517.12,1507.23,1512.89,5783.8524,1658215979999,8745587.167019,5279,2400.5814,3630267.714284,
2022-07-19 09:35:59.999,1658215980000,1512.9,1513.99,1507.22,1510.53,1544.1078,1658216159999,2331788.368319,2370,781.8013,1180561.934363,
2022-07-19 09:38:59.999,1658216160000,1510.52,1519.21,1509.44,1516.39,2311.5854,1658216339999,3501309.601975,2860,1281.3632,1940735.401954,
2022-07-19 09:41:59.999,1658216340000,1516.4,1521.9,1515.55,1516.51,3529.5929,1658216519999,5361704.690871,3043,2130.2989,3235619.030387,
2022-07-19 09:44:59.999,1658216520000,1516.51,1518.42,1508.0,1508.17,3210.9093,1658216699999,4853813.455113,2653,884.2436,1336698.079404,
2022-07-19 09:47:59.999,1658216700000,1508.17,1518.09,1507.4,1516.03,3526.0896,1658216879999,5329241.017252,3136,1552.3413,2348388.754158,
2022-07-19 09:50:59.999,1658216880000,1516.03,1519.69,1516.03,1519.21,1531.6391,1658217059999,2324941.556238,1921,823.4552,1249804.109723,
2022-07-19 09:53:59.999,1658217060000,1519.2,1519.63,1515.1,1515.24,3624.9651,1658217239999,5499425.849216,1884,2585.6479,3922413.293674,
2022-07-19 09:56:59.999,1658217240000,1515.25,1515.41,1508.95,1509.04,3708.9816,1658217419999,5610326.574368,3514,1743.2634,2638062.12262,
2022-07-19 09:59:59.999,1658217420000,1509.05,1513.88,1508.24,1510.58,1522.0082,1658217599999,2299718.688097,2083,726.7615,1097913.758746,
2022-07-19 10:02:59.999,1658217600000,1510.59,1514.59,1510.44,1513.62,1352.7594,1658217779999,2046381.242723,1705,645.0525,975753.687373,
2022-07-19 10:05:59.999,1658217780000,1513.62,1514.52,1505.75,1514.52,3105.0397,1658217959999,4686825.994817,3021,1442.3527,2176747.827878,
2022-07-19 10:08:59.999,1658217960000,1514.52,1516.94,1508.79,1512.48,1818.6279,1658218139999,2751271.207833,2222,854.1854,1292379.888981,
2022-07-19 10:11:59.999,1658218140000,1512.49,1515.92,1510.91,1513.65,2237.0392,1658218319999,3385780.017487,2512,1155.0876,1748147.932261,
2022-07-19 10:14:59.999,1658218320000,1513.66,1522.5,1513.36,1521.09,3795.7943,1658218499999,5763171.669384,3667,2185.0204,3316661.012294,
2022-07-19 10:17:59.999,1658218500000,1521.08,1524.43,1517.01,1517.53,4455.8784,1658218679999,6776662.306182,3568,2145.9916,3262810.054617,
2022-07-19 10:20:59.999,1658218680000,1517.52,1523.16,1516.19,1521.19,2024.5807,1658218859999,3078224.956082,2445,1038.0168,1578210.403006,
2022-07-19 10:23:59.999,1658218860000,1521.19,1523.0,1518.72,1520.48,1679.5622,1658219039999,2556345.480834,1808,1007.9112,1534211.436709,
2022-07-19 10:26:59.999,1658219040000,1520.47,1521.99,1518.3,1519.69,1096.9209,1658219219999,1667107.780839,1504,652.7293,991882.086392,
2022-07-19 10:29:59.999,1658219220000,1519.69,1519.7,1516.67,1517.38,900.5185,1658219399999,1367459.068987,1276,383.2977,581966.191905,
2022-07-19 10:32:59.999,1658219400000,1517.39,1530.67,1516.78,1529.6,4975.5379,1658219579999,7593435.007375,4031,2604.9314,3973871.64308,
2022-07-19 10:35:59.999,1658219580000,1529.59,1530.34,1525.42,1526.6,2379.7974,1658219759999,3635626.771414,2516,1315.1109,2009156.919712,
2022-07-19 10:38:59.999,1658219760000,1526.6,1531.12,1526.6,1528.64,1400.0625,1658219939999,2141193.891928,1944,766.392,1171979.463616,
2022-07-19 10:41:59.999,1658219940000,1528.63,1529.68,1526.29,1529.49,981.074,1658220119999,1498874.117561,1424,368.4979,562918.01129,
2022-07-19 10:44:59.999,1658220120000,1529.5,1532.75,1528.69,1528.69,2102.7304,1658220299999,3218959.875125,2303,987.1894,1511119.374762,
2022-07-19 10:47:59.999,1658220300000,1528.69,1531.0,1528.57,1529.41,1517.6732,1658220479999,2322304.439188,1695,756.674,1157786.228983,
2022-07-19 10:50:59.999,1658220480000,1529.41,1531.84,1526.59,1531.07,1289.4659,1658220659999,1971214.164922,1580,614.6592,940029.010156,
2022-07-19 10:53:59.999,1658220660000,1531.08,1534.1,1529.63,1533.37,1068.4016,1658220839999,1636150.518883,1650,699.2521,1070857.074691,
2022-07-19 10:56:59.999,1658220840000,1533.37,1535.59,1526.02,1534.09,3505.815,1658221019999,5365998.930106,3510,1688.5918,2584109.566626,
2022-07-19 10:59:59.999,1658221020000,1534.09,1538.0,1532.41,1534.97,7685.0311,1658221199999,11797316.099221,4805,3249.5221,4987925.575208,
2022-07-19 11:02:59.999,1658221200000,1534.97,1535.82,1532.26,1532.75,1829.8813,1658221379999,2807113.610761,2030,913.9647,1402013.872834,
2022-07-19 11:05:59.999,1658221380000,1532.74,1533.79,1530.27,1532.5,1098.0196,1658221559999,1682274.187443,1484,518.2656,794021.038861,
2022-07-19 11:08:59.999,1658221560000,1532.5,1533.29,1530.54,1532.92,744.5112,1658221739999,1140732.997784,1326,356.7277,546477.774336,
2022-07-19 11:11:59.999,1658221740000,1532.93,1533.43,1530.0,1533.02,1223.2508,1658221919999,1873355.262157,1546,481.2599,737018.224795,
2022-07-19 11:14:59.999,1658221920000,1533.02,1533.43,1525.15,1525.7,1751.972,1658222099999,2678388.331239,1979,878.2987,1342745.263962,
2022-07-19 11:17:59.999,1658222100000,1525.71,1526.89,1522.29,1524.53,1953.4683,1658222279999,2978137.118657,2160,1033.3417,1575079.349569,
2022-07-19 11:20:59.999,1658222280000,1524.52,1526.62,1523.52,1526.25,1366.9643,1658222459999,2085171.836145,1575,653.7343,997189.946417,
2022-07-19 11:23:59.999,1658222460000,1526.24,1534.49,1525.05,1532.96,3132.3353,1658222639999,4796302.17999,3102,1664.553,2548240.534494,
2022-07-19 11:26:59.999,1658222640000,1532.97,1534.49,1528.45,1533.38,2521.0188,1658222819999,3861902.706084,2506,1458.9809,2235249.049043,
2022-07-19 11:29:59.999,1658222820000,1533.37,1535.0,1531.17,1533.14,1029.7851,1658222999999,1578851.778096,1738,538.9984,826355.79992,
2022-07-19 11:32:59.999,1658223000000,1533.13,1534.0,1530.84,1533.51,1514.7621,1658223179999,2321804.881839,1727,760.3089,1165243.187914,
2022-07-19 11:35:59.999,1658223180000,1533.5,1539.25,1531.98,1533.29,5089.7903,1658223359999,7818095.47703,3854,2974.5175,4569513.93582,
2022-07-19 11:38:59.999,1658223360000,1533.28,1536.61,1531.99,1534.17,2275.2708,1658223539999,3491151.916407,2178,1057.4038,1622225.931288,
2022-07-19 11:41:59.999,1658223540000,1534.18,1535.39,1532.18,1532.2,826.4016,1658223719999,1267650.55226,1265,498.5113,764678.939865,
2022-07-19 11:44:59.999,1658223720000,1532.21,1533.59,1529.8,1530.95,1135.1409,1658223899999,1738341.796404,1440,613.624,939641.958163,
2022-07-19 11:47:59.999,1658223900000,1530.94,1532.35,1527.64,1528.34,1748.9892,1658224079999,2674800.70036,1941,697.0671,1065992.169727,
2022-07-19 11:50:59.999,1658224080000,1528.33,1529.04,1521.79,1524.12,4047.3349,1658224259999,6173499.277565,3263,1193.4474,1820536.483687,
2022-07-19 11:53:59.999,1658224260000,1524.12,1536.25,1524.12,1536.06,2736.2932,1658224439999,4188207.875308,2608,1740.331,2663990.751009,
2022-07-19 11:56:59.999,1658224440000,1536.07,1536.83,1532.23,1535.53,3049.6428,1658224619999,4678818.38452,2401,1710.335,2623737.081134,
2022-07-19 11:59:59.999,1658224620000,1535.53,1535.53,1532.22,1533.22,934.7356,1658224799999,1433976.507916,1164,342.2279,524964.002747,
2022-07-19 12:02:59.999,1658224800000,1533.23,1534.25,1530.37,1530.99,1303.6714,1658224979999,1997585.17968,1478,584.0723,894937.74443,
2022-07-19 12:05:59.999,1658224980000,1531.0,1531.43,1529.01,1531.04,1164.5417,1658225159999,1782074.456487,1296,793.4285,1214124.122157,
2022-07-19 12:08:59.999,1658225160000,1531.03,1531.29,1528.49,1530.73,979.116,1658225339999,1498455.965145,1242,392.0833,599918.410174,
2022-07-19 12:11:59.999,1658225340000,1530.72,1533.53,1529.02,1529.89,1494.6573,1658225519999,2288551.441932,1654,800.7446,1225900.071581,
2022-07-19 12:14:59.999,1658225520000,1529.88,1533.09,1529.6,1532.55,1977.9766,1658225699999,3028610.756095,1813,1202.8744,1841567.452375,
2022-07-19 12:17:59.999,1658225700000,1532.56,1533.67,1526.47,1527.3,1194.0267,1658225879999,1825660.439324,1551,584.2458,893089.010678,
2022-07-19 12:20:59.999,1658225880000,1527.3,1527.99,1520.0,1523.22,5788.8837,1658226059999,8814089.58999,3893,2758.2615,4200569.298064,
2022-07-19 12:23:59.999,1658226060000,1523.22,1526.57,1522.36,1524.17,2609.5583,1658226239999,3977901.858716,2277,1179.0205,1797109.294681,
2022-07-19 12:26:59.999,1658226240000,1524.17,1528.99,1523.03,1527.12,2116.2372,1658226419999,3229221.263587,2007,1186.0755,1809772.417383,
2022-07-19 12:29:59.999,1658226420000,1527.13,1532.08,1525.16,1525.49,3392.5746,1658226599999,5187497.753414,2717,1904.0858,2911647.126614,
2022-07-19 12:32:59.999,1658226600000,1525.5,1527.96,1524.75,1526.0,1362.5881,1658226779999,2079524.378762,1669,642.5052,980350.779127,
2022-07-19 12:35:59.999,1658226780000,1526.0,1526.34,1522.98,1524.9,1809.6898,1658226959999,2758839.877453,1632,608.0009,926911.079165,
2022-07-19 12:38:59.999,1658226960000,1524.9,1531.54,1524.7,1530.77,1706.5598,1658227139999,2608253.210785,1837,1137.6549,1738322.900933,
2022-07-19 12:41:59.999,1658227140000,1530.76,1538.96,1529.42,1537.84,5628.9282,1658227319999,8642084.433108,4776,3499.5761,5372535.399667,
2022-07-19 12:44:59.999,1658227320000,1537.85,1552.16,1537.84,1551.6,15398.474,1658227499999,23800170.072325,12373,10395.1812,16063891.665483,
2022-07-19 12:47:59.999,1658227500000,1551.59,1553.06,1543.21,1546.84,5042.6995,1658227679999,7806064.317771,4767,2474.015,3829633.911305,
2022-07-19 12:50:59.999,1658227680000,1546.83,1550.22,1544.52,1547.41,3778.9083,1658227859999,5848284.86457,3916,1832.0818,2834913.971135,
2022-07-19 12:53:59.999,1658227860000,1547.55,1547.65,1539.14,1539.76,3606.3587,1658228039999,5567328.695096,3189,1459.0016,2252882.830249,
2022-07-19 12:56:59.999,1658228040000,1539.77,1543.27,1534.54,1542.12,8452.6425,1658228219999,12999785.538111,5776,3183.6345,4897928.140237,
2022-07-19 12:59:59.999,1658228220000,1542.13,1543.27,1540.01,1541.78,1789.3228,1658228399999,2758381.511957,1989,974.7999,1502636.38916,
2022-07-19 13:02:59.999,1658228400000,1541.77,1542.69,1537.36,1538.01,1434.5082,1658228579999,2209769.29012,2087,684.8573,1054892.184205,
2022-07-19 13:05:59.999,1658228580000,1538.01,1540.13,1537.13,1537.13,1448.0064,1658228759999,2228181.235795,1886,903.5513,1390257.718926,
2022-07-19 13:08:59.999,1658228760000,1537.13,1542.54,1537.13,1541.38,1885.2917,1658228939999,2904548.9643,1980,1054.3466,1624095.8101,
2022-07-19 13:11:59.999,1658228940000,1541.39,1546.38,1541.38,1545.06,1684.3615,1658229119999,2601313.340231,2092,945.8054,1460549.820398,
2022-07-19 13:14:59.999,1658229120000,1545.06,1550.0,1544.44,1548.89,2664.6665,1658229299999,4122062.750343,2906,1409.1584,2179973.806337,
2022-07-19 13:17:59.999,1658229300000,1548.89,1550.28,1545.15,1547.41,2406.3322,1658229479999,3724979.670185,3020,1332.5129,2062431.910087,
2022-07-19 13:20:59.999,1658229480000,1547.41,1547.94,1546.12,1546.45,1057.5613,1658229659999,1636055.448806,1979,575.3062,889955.14435,
2022-07-19 13:23:59.999,1658229660000,1546.45,1547.92,1541.42,1546.04,2199.306,1658229839999,3398795.808198,3074,1274.8096,1970390.553097,
2022-07-19 13:26:59.999,1658229840000,1546.04,1557.0,1545.37,1556.53,6145.3555,1658230019999,9540990.966711,6357,3641.2684,5653300.295235,
2022-07-19 13:29:59.999,1658230020000,1556.53,1561.45,1554.32,1558.85,4014.9313,1658230199999,6256771.961143,4991,2267.5985,3533674.521352,
2022-07-19 13:32:59.999,1658230200000,1558.86,1559.17,1550.94,1553.02,2552.1649,1658230379999,3969141.092541,3030,1233.6646,1919015.911836,
2022-07-19 13:35:59.999,1658230380000,1553.02,1556.65,1552.7,1556.02,3264.5372,1658230559999,5077400.42273,2682,2371.1856,3688238.352425,
2022-07-19 13:38:59.999,1658230560000,1556.02,1556.03,1551.82,1551.83,1261.9193,1658230739999,1960255.558043,2026,539.5672,838063.570003,
2022-07-19 13:41:59.999,1658230740000,1551.82,1553.18,1550.51,1551.53,2883.8982,1658230919999,4475723.276107,2273,816.2766,1266794.349796,
2022-07-19 13:44:59.999,1658230920000,1551.53,1551.54,1536.97,1540.44,7362.5675,1658231099999,11370143.772507,6960,2847.633,4398181.00581,
2022-07-19 13:47:59.999,1658231100000,1540.43,1541.47,1533.37,1538.7,4736.6051,1658231279999,7280804.058649,5728,2120.4149,3259361.639536,
2022-07-19 13:50:59.999,1658231280000,1538.7,1554.42,1538.22,1552.02,8115.6431,1658231459999,12558732.058899,6073,5561.817,8604928.098837,
2022-07-19 13:53:59.999,1658231460000,1552.03,1554.08,1547.81,1550.31,3240.1096,1658231639999,5024627.60355,3758,1743.1664,2702916.344481,
2022-07-19 13:56:59.999,1658231640000,1550.3,1550.78,1543.22,1545.07,3596.9728,1658231819999,5563481.929097,3085,1009.9847,1561841.912635,
2022-07-19 13:59:59.999,1658231820000,1545.06,1545.99,1538.37,1541.82,4867.1973,1658231999999,7504492.170768,4311,2096.2241,3231672.5501,
2022-07-19 14:02:59.999,1658232000000,1541.82,1547.17,1541.82,1546.57,1499.3887,1658232179999,2315597.768049,2211,744.1889,1149152.509073,
2022-07-19 14:05:59.999,1658232180000,1546.57,1552.43,1545.87,1552.02,2063.6377,1658232359999,3196125.764388,2470,1269.5011,1966221.761855,
2022-07-19 14:08:59.999,1658232360000,1552.01,1552.43,1546.61,1551.93,3224.5983,1658232539999,4997172.295983,3191,1645.3527,2549810.22024,
2022-07-19 14:11:59.999,1658232540000,1551.92,1552.69,1542.8,1544.61,3640.4447,1658232719999,5629882.79394,3340,1639.2581,2534147.434699,
2022-07-19 14:14:59.999,1658232720000,1544.61,1545.13,1540.9,1540.91,2778.8818,1658232899999,4286822.161852,2794,1106.0712,1706391.302855,
2022-07-19 14:17:59.999,1658232900000,1540.91,1547.49,1539.13,1546.0,2513.4056,1658233079999,3877778.211203,2870,1142.0922,1762479.025758,
2022-07-19 14:20:59.999,1658233080000,1545.99,1549.58,1543.83,1547.32,1801.4872,1658233259999,2786366.005288,2179,888.2117,1373547.035376,
2022-07-19 14:23:59.999,1658233260000,1547.33,1548.66,1542.16,1542.17,1337.0538,1658233439999,2066613.690063,1801,443.3568,685034.747139,
2022-07-19 14:26:59.999,1658233440000,1542.17,1546.2,1541.38,1544.31,2302.3597,1658233619999,3554379.299471,2477,1290.4441,1992331.576289,
2022-07-19 14:29:59.999,1658233620000,1544.31,1546.0,1542.05,1543.74,1653.2846,1658233799999,2552942.188966,2115,678.671,1047770.777382,
2022-07-19 14:32:59.999,1658233800000,1543.73,1553.07,1540.43,1552.76,4432.8911,1658233979999,6849389.541348,4131,2449.4916,3786495.422398,
2022-07-19 14:35:59.999,1658233980000,1552.76,1556.0,1548.73,1550.95,4373.6509,1658234159999,6789775.740114,4260,2425.215,3765284.306846,
2022-07-19 14:38:59.999,1658234160000,1550.94,1556.46,1550.64,1555.12,2551.2336,1658234339999,3964955.810169,3209,1186.7231,1844297.84733,
2022-07-19 14:41:59.999,1658234340000,1555.12,1558.99,1553.01,1556.37,3700.2273,1658234519999,5760409.773533,3518,2208.6469,3437984.509385,
2022-07-19 14:44:59.999,1658234520000,1556.37,1557.21,1550.41,1553.44,3024.1932,1658234699999,4699179.655938,3381,1515.4484,2354690.980319,
2022-07-19 14:47:59.999,1658234700000,1553.43,1557.64,1550.01,1557.62,2673.0183,1658234879999,4149960.448547,3153,1220.5387,1895335.680375,
2022-07-19 14:50:59.999,1658234880000,1557.63,1560.27,1554.56,1557.35,3282.7112,1658235059999,5115405.156235,3148,1602.7773,2497651.504029,
2022-07-19 14:53:59.999,1658235060000,1557.35,1560.27,1556.62,1559.67,4919.6275,1658235239999,7668433.936718,2912,2021.4203,3150394.033814,
2022-07-19 14:56:59.999,1658235240000,1559.66,1564.0,1558.16,1559.93,3855.2266,1658235419999,6020225.294341,3491,2811.3372,4390406.709233,
2022-07-19 14:59:59.999,1658235420000,1559.94,1561.09,1558.81,1560.75,2615.1304,1658235599999,4079534.236329,2263,1649.714,2573398.348377,
2022-07-19 15:02:59.999,1658235600000,1560.75,1563.91,1558.53,1559.68,1679.3371,1658235779999,2621439.340305,2566,895.4374,1397554.583909,
2022-07-19 15:05:59.999,1658235780000,1559.68,1559.89,1553.74,1555.99,3205.7923,1658235959999,4988665.326731,3308,1042.2725,1622006.580135,
2022-07-19 15:08:59.999,1658235960000,1555.99,1558.62,1555.99,1556.45,1517.6742,1658236139999,2363259.958773,2025,862.2469,1342562.092329,
2022-07-19 15:11:59.999,1658236140000,1556.45,1558.0,1553.49,1554.81,2836.6128,1658236319999,4412023.997294,2776,916.3612,1425296.207256,
2022-07-19 15:14:59.999,1658236320000,1554.76,1561.14,1553.84,1557.7,2574.6119,1658236499999,4011166.575063,2879,1310.5031,2041884.685707,
2022-07-19 15:17:59.999,1658236500000,1557.7,1558.39,1552.31,1556.34,2608.6394,1658236679999,4057006.76123,2984,1240.1314,1928690.476315,
2022-07-19 15:20:59.999,1658236680000,1556.35,1563.64,1555.27,1562.81,1937.5493,1658236859999,3022227.551198,2679,1138.4927,1775757.977403,
2022-07-19 15:23:59.999,1658236860000,1562.8,1573.94,1561.31,1567.06,10722.3945,1658237039999,16812287.56645,8951,7324.7009,11486186.359474,
2022-07-19 15:26:59.999,1658237040000,1567.07,1573.39,1565.51,1568.28,4288.6043,1658237219999,6733151.096261,4205,2356.0706,3699144.618018,
2022-07-19 15:29:59.999,1658237220000,1568.28,1573.0,1568.28,1570.41,3201.5344,1658237399999,5027858.689889,3619,1382.7182,2171481.499309,
2022-07-19 15:32:59.999,1658237400000,1570.42,1576.9,1564.02,1571.86,8832.9769,1658237579999,13874862.758437,8830,4248.1667,6674009.425029,
2022-07-19 15:35:59.999,1658237580000,1571.85,1577.28,1568.51,1569.6,6880.1539,1658237759999,10816625.209683,6558,3542.4528,5568838.174764,
2022-07-19 15:38:59.999,1658237760000,1569.59,1571.11,1565.72,1567.68,4382.7039,1658237939999,6873595.543141,4630,2022.2297,3171563.600432,
2022-07-19 15:41:59.999,1658237940000,1567.68,1567.69,1556.2,1560.99,7926.8984,1658238119999,12384068.436188,6631,2948.6835,4607050.996839,
2022-07-19 15:44:59.999,1658238120000,1561.0,1562.79,1556.01,1557.61,6473.3735,1658238299999,10092535.334445,5147,3070.9912,4787590.230028,
2022-07-19 15:47:59.999,1658238300000,1557.61,1558.7,1540.0,1542.84,17349.4982,1658238479999,26856092.856265,13185,5797.2938,8966153.284864,
2022-07-19 15:50:59.999,1658238480000,1542.84,1546.14,1540.53,1544.87,5322.0134,1658238659999,8212849.233575,5657,2695.4457,4159237.959237,
2022-07-19 15:53:59.999,1658238660000,1544.87,1545.15,1540.52,1545.08,3107.4005,1658238839999,4795000.0381,3598,1700.7451,2624347.860275,
2022-07-19 15:56:59.999,1658238840000,1545.08,1554.21,1543.53,1552.59,3995.1482,1658239019999,6187481.453484,4592,2269.9897,3515603.339981,
2022-07-19 15:59:59.999,1658239020000,1552.59,1564.2,1551.25,1559.61,9147.0402,1658239199999,14245966.425926,6625,5666.258,8824133.486687,
2022-07-19 16:02:59.999,1658239200000,1559.62,1559.93,1552.31,1554.9,3656.4247,1658239379999,5687019.294138,3779,1575.3905,2450297.991121,
2022-07-19 16:05:59.999,1658239380000,1554.9,1556.95,1537.0,1539.34,10222.1877,1658239559999,15790089.362755,8352,2966.3805,4583417.649759,
2022-07-19 16:08:59.999,1658239560000,1539.34,1540.28,1532.0,1539.25,5134.2069,1658239739999,7890066.565596,7107,2551.2631,3920588.230923,
2022-07-19 16:11:59.999,1658239740000,1539.25,1543.58,1534.5,1538.67,3543.4292,1658239919999,5451875.985817,4273,1710.3429,2631825.7767,
2022-07-19 16:14:59.999,1658239920000,1538.67,1546.47,1536.45,1538.62,4404.5259,1658240099999,6786401.903238,4316,2159.1215,3326592.181339,
2022-07-19 16:17:59.999,1658240100000,1538.62,1540.0,1529.46,1534.2,5029.1507,1658240279999,7714472.610911,5640,2176.3469,3338331.202437,
2022-07-19 16:20:59.999,1658240280000,1534.19,1535.75,1530.0,1532.48,4413.5259,1658240459999,6762293.171232,3915,1619.853,2482543.109953,
2022-07-19 16:23:59.999,1658240460000,1532.48,1539.97,1532.48,1539.96,2511.0629,1658240639999,3859152.234481,3443,1456.9824,2238829.902088,
2022-07-19 16:26:59.999,1658240640000,1539.97,1541.87,1537.33,1541.18,1860.2732,1658240819999,2862630.35102,2577,979.5215,1507128.947554,
2022-07-19 16:29:59.999,1658240820000,1541.17,1545.47,1541.17,1544.57,3771.2679,1658240999999,5820903.120262,3593,2060.5579,3180116.797828,
2022-07-19 16:32:59.999,1658241000000,1544.56,1546.99,1539.08,1541.95,2420.473,1658241179999,3734205.179247,3248,1000.7706,1543659.514902,
2022-07-19 16:35:59.999,1658241180000,1541.96,1542.0,1533.25,1535.57,3642.3809,1658241359999,5595061.73958,4043,1326.9334,2037888.840148,
2022-07-19 16:38:59.999,1658241360000,1535.58,1537.29,1529.92,1537.16,6025.0005,1658241539999,9230925.173338,3831,4061.8309,6221257.136534,
2022-07-19 16:41:59.999,1658241540000,1537.16,1538.0,1534.77,1536.39,1611.2755,1658241719999,2475431.638124,2096,847.4407,1301767.794913,
2022-07-19 16:44:59.999,1658241720000,1536.38,1543.79,1536.38,1541.5,3505.8383,1658241899999,5399390.005829,4019,1489.0376,2293606.321357,
2022-07-19 16:47:59.999,1658241900000,1541.51,1546.78,1537.77,1545.95,3178.9993,1658242079999,4904801.583158,3526,1738.2496,2681804.915808,
2022-07-19 16:50:59.999,1658242080000,1545.96,1550.81,1542.73,1550.81,3811.9633,1658242259999,5893536.668492,3949,2097.5446,3242648.061283,
2022-07-19 16:53:59.999,1658242260000,1550.8,1551.84,1546.51,1549.67,3763.6761,1658242439999,5831147.688272,4281,1905.3686,2951923.905307,
2022-07-19 16:56:59.999,1658242440000,1549.68,1550.07,1542.97,1544.2,3318.7192,1658242619999,5130915.626461,3653,1491.0825,2305384.497165,
2022-07-19 16:59:59.999,1658242620000,1544.2,1550.0,1544.2,1547.68,4028.7522,1658242799999,6235072.106519,4346,1927.6469,2983033.56815,
2022-07-19 17:02:59.999,1658242800000,1547.68,1551.0,1545.15,1549.3,5429.5956,1658242979999,8409773.673595,4190,3335.6952,5167189.905283,
2022-07-19 17:05:59.999,1658242980000,1549.3,1550.95,1537.22,1544.52,5115.8968,1658243159999,7900327.534838,5229,2125.9639,3284463.738196,
2022-07-19 17:08:59.999,1658243160000,1544.52,1549.32,1540.93,1542.21,4246.4132,1658243339999,6561512.101497,4902,1920.4602,2967569.129996,
2022-07-19 17:11:59.999,1658243340000,1542.22,1543.94,1533.66,1534.35,6110.2677,1658243519999,9392340.066845,6203,2226.9048,3422783.287229,
2022-07-19 17:14:59.999,1658243520000,1534.43,1544.43,1534.22,1537.65,6448.3622,1658243699999,9933506.99504,5488,3232.5269,4979380.576516,
2022-07-19 17:17:59.999,1658243700000,1537.65,1540.99,1527.71,1527.99,4876.7614,1658243879999,7484561.13314,5734,2313.2292,3551346.174766,
2022-07-19 17:20:59.999,1658243880000,1527.99,1530.41,1518.26,1518.98,12784.2521,1658244059999,19484643.648741,10738,5416.6011,8256279.012182,
2022-07-19 17:23:59.999,1658244060000,1518.98,1519.01,1506.41,1518.03,12631.1692,1658244239999,19101689.689115,12297,6067.5665,9174114.397407,
2022-07-19 17:26:59.999,1658244240000,1518.04,1531.33,1517.58,1528.88,9702.0967,1658244419999,14798167.948452,8279,5988.4975,9132860.627557,
2022-07-19 17:29:59.999,1658244420000,1528.89,1534.4,1522.65,1524.41,7291.7279,1658244599999,11141148.610566,6950,4421.4554,6758196.580112,
2022-07-19 17:32:59.999,1658244600000,1524.41,1531.2,1523.0,1528.81,6708.1426,1658244779999,10241731.73888,6602,3611.6566,5513891.742712,
2022-07-19 17:35:59.999,1658244780000,1528.81,1535.26,1524.0,1531.37,6894.8891,1658244959999,10546660.807485,6448,3628.3196,5548982.967368,
2022-07-19 17:38:59.999,1658244960000,1531.38,1536.7,1522.07,1524.49,11107.5977,1658245139999,16988016.48403,10209,5312.3808,8124849.788077,
2022-07-19 17:41:59.999,1658245140000,1524.49,1526.55,1513.55,1516.26,10660.2693,1658245319999,16216428.343481,9228,4761.802,7245126.891423,
2022-07-19 17:44:59.999,1658245320000,1516.26,1524.98,1515.08,1521.25,5449.4692,1658245499999,8291800.878967,7148,2663.4536,4052533.523973,
2022-07-19 17:47:59.999,1658245500000,1521.25,1529.87,1521.25,1528.94,6794.255,1658245679999,10371333.938137,5001,4645.4541,7090340.045641,
2022-07-19 17:50:59.999,1658245680000,1528.95,1529.88,1523.04,1527.49,2896.2923,1658245859999,4420417.178949,3258,1416.3465,2161509.79844,
2022-07-19 17:53:59.999,1658245860000,1527.49,1533.8,1526.54,1533.35,2879.802,1658246039999,4408413.471056,3626,1544.064,2363680.882678,
2022-07-19 17:56:59.999,1658246040000,1533.36,1544.0,1529.49,1536.11,6295.6252,1658246219999,9679324.628459,7525,3607.3997,5548019.641052,
2022-07-19 17:59:59.999,1658246220000,1536.11,1544.55,1535.77,1540.44,6430.1564,1658246399999,9912642.151631,6405,3483.6443,5369637.712719,
2022-07-19 18:02:59.999,1658246400000,1540.52,1545.0,1534.79,1539.9,5685.0661,1658246579999,8753767.783841,6214,2645.0376,4072886.242493,
2022-07-19 18:05:59.999,1658246580000,1539.9,1544.47,1537.45,1541.42,5158.1132,1658246759999,7952708.219973,5382,2131.2469,3285947.82216,
2022-07-19 18:08:59.999,1658246760000,1541.41,1548.74,1537.14,1548.44,6388.6477,1658246939999,9855815.716843,7043,3406.5923,5255337.693841,
